wav,label
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-704__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1039_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-665__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-263__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-374__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1009_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-9__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_rot_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000696.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-39__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1027_IWW_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-01-01-02-04.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1064_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1059_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-622__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-78__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1049_TAI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-152__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-580__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-223__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1047_IOM_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-01-18.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1059_IWW_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-264__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1029_MTI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-379__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-15.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-61__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-363__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1035_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-31__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-643__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-717__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-709__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-23.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-321__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-21__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-319__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-189__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_fall_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-210__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-312__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1086_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000694.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-728__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_food_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-646__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1036_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_jar_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-352__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1023_IOM_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0020_000683.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-392__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-676__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-33__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-148__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-524__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1009_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-160__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1059_ITS_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-525__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-93__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-610__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-67__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-434__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-634__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-360__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-560__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-238__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0012_000562.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0016_000649.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1040_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-09.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1069_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-653__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-313__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-364__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1031_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000610.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0019_000691.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-68__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-02-23.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-615__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-578__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1086_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-198__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1069_ITH_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-159__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-696__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-589__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_juice_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1039_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-72__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_rag_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-208__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-497__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-443__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-508__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-450__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1053_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-37__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-383__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-117__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1080_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-507__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-440__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-375__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-0__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-42__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-259__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_base_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1054_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1057_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0015_000410.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1039_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_good_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-601__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000616.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-382__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1023_IWW_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000631.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-191__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-520__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-576__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-13.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-297__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-22.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-625__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1070_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-333__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0014_000424.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-96__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_hush_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1023_TIE_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_chalk_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-98__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0012_000573.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0016_000557.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-663__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-246__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-14__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-590__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-679__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-689__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-162__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-683__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000619.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-500__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-466__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-168__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-71__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-700__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-536__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-170__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-322__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-121__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0013_000573.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-35__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-20.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-69__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1069_IWW_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0019_000367.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-225__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_shout_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-547__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1061_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-356__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-01-02-02-14.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-54__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-164__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-120__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-671__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1007_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-240__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000624.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-325__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-535__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-419__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-394__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1065_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-01-18.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-214__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-260__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-316__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-491__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-46__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-03.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0020_000682.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-551__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-288__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1038_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0019_000646.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-81__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-616__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-453__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-516__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-64__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-436__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-236__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-482__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0016_000406.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1016_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-144__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000689.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1035_TSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_moon_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1070_TAI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0016_000543.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-337__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-588__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-480__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-270__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1041_IWL_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-474__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1041_IWW_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-20__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1089_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1053_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-315__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-331__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0014_000433.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1022_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-01-02-19.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-651__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-216__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-406__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-110__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0019_000557.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1016_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_rush_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/OAF_date_angry.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1016_WSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1059_ITH_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-691__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-695__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-540__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-465__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-529__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-01-21.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-555__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-575__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-299__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-455__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/0011_000692.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-377__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-595__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-184__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-365__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1050_TSI_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1041_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-371__source_drama__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-65__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-470__source_movie__1__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1061_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1029_DFA_ANG_XX.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-463__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-268__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/1088_IEO_ANG_HI.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-715__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-328__source_drama__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/angry_media-666__source_movie__0__angry_media.wav,train
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/train/03-01-05-02-02-01-09.wav,train
